replicate,term,coefficient,first_stage_converged,first_stage_iterations,first_stage_gradient_max,n_frames,n_bootstrap_clusters
152,b_C_vs_M,-0.032259044955416885,True,111,0.0025957594674075324,1046,990
152,b_S_vs_M,-0.0328713111017405,True,111,0.0025957594674075324,1046,990
153,b_C_vs_M,-0.03297793795060868,True,115,0.0006861899457510923,1074,990
153,b_S_vs_M,-0.021194411790261415,True,115,0.0006861899457510923,1074,990
154,b_C_vs_M,-0.04199592297115753,True,109,0.000539131075835142,1054,990
154,b_S_vs_M,-0.02096251444639162,True,109,0.000539131075835142,1054,990
155,b_C_vs_M,-0.027431849963030483,True,100,0.0013735048071920053,1064,990
155,b_S_vs_M,-0.018326869263863035,True,100,0.0013735048071920053,1064,990
156,b_C_vs_M,-0.030940714197798484,True,107,0.0013797162597932733,1042,990
156,b_S_vs_M,-0.026440265667178553,True,107,0.0013797162597932733,1042,990
157,b_C_vs_M,-0.029910661772673496,True,100,0.0048007923188764234,1047,990
157,b_S_vs_M,-0.03544904384932775,True,100,0.0048007923188764234,1047,990
158,b_C_vs_M,-0.04265582193604552,True,109,0.000838704852119676,1053,990
158,b_S_vs_M,-0.03188724295685941,True,109,0.000838704852119676,1053,990
159,b_C_vs_M,-0.04023922964731312,True,120,0.0021480012359844647,1054,990
159,b_S_vs_M,-0.040918781131551014,True,120,0.0021480012359844647,1054,990
160,b_C_vs_M,-0.04790784600463552,True,109,0.00103306383683055,1040,990
160,b_S_vs_M,-0.03330526754429356,True,109,0.00103306383683055,1040,990
161,b_C_vs_M,-0.03782812166777489,True,117,0.0011064056795724309,1055,990
161,b_S_vs_M,-0.024935615220095585,True,117,0.0011064056795724309,1055,990
162,b_C_vs_M,-0.045824984718090565,True,110,0.0004286888655794102,1058,990
162,b_S_vs_M,-0.030420842050950563,True,110,0.0004286888655794102,1058,990
163,b_C_vs_M,-0.03769487434398659,True,112,0.0029659023358644676,1050,990
163,b_S_vs_M,-0.022768050753206065,True,112,0.0029659023358644676,1050,990
164,b_C_vs_M,-0.029317640950076197,True,101,0.0010801003108895646,1050,990
164,b_S_vs_M,-0.011819231165346396,True,101,0.0010801003108895646,1050,990
165,b_C_vs_M,-0.031043052574975468,True,113,0.0008411671324073389,1045,990
165,b_S_vs_M,-0.028798529626612387,True,113,0.0008411671324073389,1045,990
166,b_C_vs_M,-0.037671375897588205,True,112,0.0007165067716419227,1062,990
166,b_S_vs_M,-0.03166903526379077,True,112,0.0007165067716419227,1062,990
167,b_C_vs_M,-0.03407167155740202,True,106,0.0004497537142615915,1054,990
167,b_S_vs_M,-0.045277891269663036,True,106,0.0004497537142615915,1054,990
168,b_C_vs_M,-0.03227683621164531,True,112,0.00026795112266286836,1066,990
168,b_S_vs_M,-0.024996688866692627,True,112,0.00026795112266286836,1066,990
169,b_C_vs_M,-0.028581245192332193,True,106,0.0004656409172048015,1068,990
169,b_S_vs_M,-0.017077549312231304,True,106,0.0004656409172048015,1068,990
170,b_C_vs_M,-0.03296023023095219,True,121,0.0008107846189400192,1061,990
170,b_S_vs_M,-0.029171719257031558,True,121,0.0008107846189400192,1061,990
171,b_C_vs_M,-0.043142978264471145,True,112,0.0019019275183510542,1046,990
171,b_S_vs_M,-0.012589055150045565,True,112,0.0019019275183510542,1046,990
