replicate,term,coefficient,first_stage_converged,first_stage_iterations,first_stage_gradient_max,n_frames,n_bootstrap_clusters
169,weight_S,-0.1672424759871362,True,106,0.0004656409172048015,1068,990
170,weight_C,-0.26940470685598467,True,121,0.0008107846189400192,1061,990
170,weight_S,-0.2521801065141863,True,121,0.0008107846189400192,1061,990
171,weight_C,-0.27428281375662894,True,112,0.0019019275183510542,1046,990
171,weight_S,-0.15826551241595052,True,112,0.0019019275183510542,1046,990
172,weight_C,-0.14003975490310272,True,112,0.0003271832753528603,1044,990
172,weight_S,-0.17091871091462293,True,112,0.0003271832753528603,1044,990
173,weight_C,-0.265570379517641,True,107,0.000647318688628884,1057,990
173,weight_S,-0.15680099942637896,True,107,0.000647318688628884,1057,990
174,weight_C,-0.22408136569930984,True,108,0.0015979434685529093,1057,990
174,weight_S,-0.22524478536974313,True,108,0.0015979434685529093,1057,990
175,weight_C,-0.20958113438339027,True,111,0.0009369817404838443,1058,990
175,weight_S,-0.12499791979733768,True,111,0.0009369817404838443,1058,990
176,weight_C,-0.2440914589474093,True,101,0.0007025054501439421,1055,990
176,weight_S,-0.23877072372510325,True,101,0.0007025054501439421,1055,990
177,weight_C,-0.17557984251971293,True,114,0.00038131142180608535,1040,990
177,weight_S,-0.2324065146599707,True,114,0.00038131142180608535,1040,990
178,weight_C,-0.2414601235295841,True,98,0.002977160643543586,1072,990
178,weight_S,-0.14379557095772724,True,98,0.002977160643543586,1072,990
179,weight_C,-0.2843410777763513,True,99,0.0014999676045454047,1062,990
179,weight_S,-0.1694699545712894,True,99,0.0014999676045454047,1062,990
180,weight_C,-0.23523383140731002,True,98,0.0026811249008402704,1053,990
180,weight_S,-0.18596916765744154,True,98,0.0026811249008402704,1053,990
181,weight_C,-0.25885921739021056,True,110,0.0012059403306685645,1049,990
181,weight_S,-0.22048510772608243,True,110,0.0012059403306685645,1049,990
182,weight_C,-0.2533289063826375,True,102,0.003604281622084482,1073,990
182,weight_S,-0.15212439371734424,True,102,0.003604281622084482,1073,990
183,weight_C,-0.1798942467482555,True,106,0.0008617623512137129,1060,990
183,weight_S,-0.10566346179382421,True,106,0.0008617623512137129,1060,990
184,weight_C,-0.12518080949136925,True,109,0.0005504411872708781,1061,990
184,weight_S,-0.1544218695105551,True,109,0.0005504411872708781,1061,990
185,weight_C,-0.23767082598738404,True,102,0.0004073194425076032,1066,990
185,weight_S,-0.2080043193325013,True,102,0.0004073194425076032,1066,990
186,weight_C,-0.343557275931521,True,105,0.005522238692382553,1062,990
186,weight_S,-0.1984183426212709,True,105,0.005522238692382553,1062,990
187,weight_C,-0.2968562947846231,True,100,0.000566079227911076,1065,990
187,weight_S,-0.28519170472214683,True,100,0.000566079227911076,1065,990
188,weight_C,-0.2946455899885463,True,107,0.0015688413212365804,1063,990
188,weight_S,-0.19781694737586172,True,107,0.0015688413212365804,1063,990
189,weight_C,-0.31160694163510944,True,98,0.0028807069650809147,1071,990
189,weight_S,-0.26896990177665925,True,98,0.0028807069650809147,1071,990
190,weight_C,-0.2243454519377895,True,125,0.0006332830419907287,1058,990
